food_id,canonical_name,entity_type,state,country_region,cuisine,primary_source_id,primary_source_record_id,data_status
GF-REC-00055,Fried Egg ,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC057,source_mapped
GF-REC-00056,Poached egg,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC058,source_mapped
GF-REC-00057,Scrambled egg (Ande ki bhurji),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC059,source_mapped
GF-REC-00058,Baked egg ,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC060,source_mapped
GF-REC-00059,Plain omelette/omlet,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC061,source_mapped
GF-REC-00060,Stuffed egg omelette/omlet,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC062,source_mapped
GF-REC-00061,Pancake,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC063,source_mapped
GF-REC-00062,Keema pancake,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC064,source_mapped
GF-REC-00063,Vegetable pancake,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC065,source_mapped
GF-REC-00064,Jam and fruit pancake,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC066,source_mapped
GF-REC-00065,Khoa and coconut pancake,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC067,source_mapped
GF-REC-00066,Brown stock,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC068,source_mapped
GF-REC-00067,Vegetable stock,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC069,source_mapped
GF-REC-00068,Chicken stock,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC070,source_mapped
GF-REC-00069,White sauce (thin),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC071,source_mapped
GF-REC-00070,White sauce (medium),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC072,source_mapped
GF-REC-00071,White sauce (thick),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC073,source_mapped
GF-REC-00072,Cheese sauce,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC074,source_mapped
GF-REC-00073,Egg sauce,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC075,source_mapped
GF-REC-00074,Mushroom sauce,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC076,source_mapped
GF-REC-00075,Mustard sauce,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC077,source_mapped
GF-REC-00076,Brown sauce,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC078,source_mapped
GF-REC-00077,Clear tomato soup (Tamatar ka soup),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC079,source_mapped
GF-REC-00078,Lentil soup,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC080,source_mapped
GF-REC-00079,Chicken consomme (Clear chicken soup),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC081,source_mapped
GF-REC-00080,Cream of tomato soup,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC082,source_mapped
GF-REC-00081,Cream of green peas soup,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC083,source_mapped
GF-REC-00082,Cream of spinach soup,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC084,source_mapped
GF-REC-00083,Cream of mixed vegetable soup,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC085,source_mapped
GF-REC-00084,Cream of mushroom soup,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC086,source_mapped
GF-REC-00085,Chicken sweet corn soup,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC087,source_mapped
GF-REC-00086,Minestrone soup,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC088,source_mapped
GF-REC-00087,Egg drop soup,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC089,source_mapped
GF-REC-00088,Chinese cabbage and meat ball soup,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC090,source_mapped
GF-REC-00089,French onion soup,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC091,source_mapped
GF-REC-00090,Hot and sour soup,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC092,source_mapped
GF-REC-00091,Talaumein soup,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC093,source_mapped
GF-REC-00092,Cold cucumber soup (Thanda kheere ka soup),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC094,source_mapped
GF-REC-00093,Cold summer garden soup,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC095,source_mapped
GF-REC-00094,Chapati/Roti,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC096,source_mapped
GF-REC-00095,Plain parantha/paratha,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC097,source_mapped
GF-REC-00096,Potato parantha/paratha (Aloo ka parantha/paratha),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC098,source_mapped
GF-REC-00097,Radish parantha/paratha (Mooli ka parantha/paratha),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC099,source_mapped
GF-REC-00098,Cauliflower parantha/paratha (Phoolgobhi ka parantha/paratha),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC100,source_mapped
GF-REC-00099,Dal parantha/paratha,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC101,source_mapped
GF-REC-00100,Sprouted moong parantha/paratha,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC102,source_mapped
GF-REC-00101,Pea parantha/paratha (Matar ka parantha/paratha),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC103,source_mapped
GF-REC-00102,Keema parantha/paratha,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC104,source_mapped
GF-REC-00103,Paneer parantha/paratha,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC105,source_mapped
GF-REC-00104,Besan and spinach parantha/paratha (Besan aur palak ka parantha/paratha),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC106,source_mapped
GF-REC-00105,Poori,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC107,source_mapped
GF-REC-00106,Spinach poori (Palak poori),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC108,source_mapped
GF-REC-00107,Methi poori,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC109,source_mapped
GF-REC-00108,Dal stuffed poori,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC110,source_mapped
GF-REC-00109,Potato stuffed poori (Aloo ki poori),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC111,source_mapped
GF-REC-00110,Tandoori parantha/paratha,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC112,source_mapped
GF-REC-00111,Boiled rice (Uble chawal),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC113,source_mapped
GF-REC-00112,Plain pulao,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC114,source_mapped
GF-REC-00113,Mixed vegetable pulao,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC115,source_mapped
GF-REC-00114,Mushroom pulao,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC116,source_mapped
GF-REC-00115,Sprouted moong pulao,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC117,source_mapped
GF-REC-00116,Paneer pulao,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC118,source_mapped
GF-REC-00117,Peanut pulao ,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC119,source_mapped
GF-REC-00118,Navratan pulao,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC120,source_mapped
GF-REC-00119,Green chickpeas pulao (Choliya pulao/Hare chane ka pulao),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC121,source_mapped
GF-REC-00120,Mutton biryani/biriyani,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC122,source_mapped
GF-REC-00121,Vegetable biryani/biriyani,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC123,source_mapped
GF-REC-00122,"Lemon rice (Pulihora, Elumichai sadam, Chitranna)",recipe,prepared_recipe,India,Indian,SRC-INDB,ASC124,source_mapped
GF-REC-00123,Sweet rice (Meethe chawal),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC125,source_mapped
GF-REC-00124,Curd rice (Dahi bhaat/Dahi chawal/ Perugu annam/Daddojanam/Thayir saadam),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC126,source_mapped
GF-REC-00125,Tamarind rice (Chintapandu pulihora/Puliyodharai/Puli sadam/Huli anna),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC127,source_mapped
GF-REC-00126,Spanish rice,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC128,source_mapped
GF-REC-00127,Chinese fried rice,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC129,source_mapped
GF-REC-00128,Classic italian pasta,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC130,source_mapped
GF-REC-00129,Pasta spinach sauce,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC131,source_mapped
GF-REC-00130,Pasta cheese sauce,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC132,source_mapped
GF-REC-00131,Macroni cheese pie,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC133,source_mapped
GF-REC-00132,Vegetable chowmein,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC134,source_mapped
GF-REC-00133,Chicken chowmein,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC135,source_mapped
GF-REC-00134,Cheese noodle ring,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC136,source_mapped
GF-REC-00135,Spaghetti and cheese balls in tomato sauce,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC137,source_mapped
GF-REC-00136,Penne platter,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC138,source_mapped
GF-REC-00137,Pasta hot pot,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC139,source_mapped
GF-REC-00138,Chicken lasagne,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC140,source_mapped
GF-REC-00139,Fettuccine with spinach sauce,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC141,source_mapped
GF-REC-00140,Naan,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC142,source_mapped
GF-REC-00141,Bhatura,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC143,source_mapped
GF-REC-00142,Idli,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC144,source_mapped
GF-REC-00143,Masala dosa,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC146,source_mapped
GF-REC-00144,Semolina dosa (Suji/Rava dosa),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC147,source_mapped
GF-REC-00145,Onion tomato uttapam,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC148,source_mapped
GF-REC-00146,Paneer kaathi roll,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC149,source_mapped
GF-REC-00147,Makki ki roti,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC150,source_mapped
GF-REC-00148,Washed moong dal (Dhuli moong ki dal),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC151,source_mapped
GF-REC-00149,Washed urad dal (Dhuli urad ki dal),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC152,source_mapped
GF-REC-00150,Split bengal gram with bottle gourd (Channa dal with ghiya/lauki),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC153,source_mapped
GF-REC-00151,Dry washed urad,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC154,source_mapped
GF-REC-00152,Mixed dal,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC155,source_mapped
GF-REC-00153,Whole moong (Moong ki dal),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC156,source_mapped
GF-REC-00154,Whole masoor (Masoor ki dal),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC157,source_mapped
GF-REC-00155,Whole moth (Moth ki dal),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC158,source_mapped
GF-REC-00156,Whole urad (Urad ki dal),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC159,source_mapped
GF-REC-00157,Moti mahal dal (Urad rajmah mix dal),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC160,source_mapped
GF-REC-00158,Black channa curry/Bengal gram curry (Kale chane ki curry),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC161,source_mapped
GF-REC-00159,Chickpeas curry (Safed channa curry),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC162,source_mapped
GF-REC-00160,Lobia curry,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC163,source_mapped
GF-REC-00161,Soyabean curry,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC164,source_mapped
GF-REC-00162,Kidney bean curry (Rajmah curry),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC165,source_mapped
GF-REC-00163,Sambar,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC167,source_mapped
GF-REC-00164,Besan kadhi with pakodies,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC168,source_mapped
GF-REC-00165,Khatta channa,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC169,source_mapped
GF-REC-00166,Sprouted moong dal chat,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC170,source_mapped
GF-REC-00167,Potato cauliflower (Aloo gobhi),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC171,source_mapped
GF-REC-00168,Potato capsicum (Shimla mirch aloo),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC172,source_mapped
GF-REC-00169,Cabbage and peas (Pattagobhi aur matar),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC173,source_mapped
GF-REC-00170,Carrot and fenugreek leaves (Gajar methi),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC174,source_mapped
GF-REC-00171,Potato fenugreek (Aloo methi),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC175,source_mapped
GF-REC-00172,Brinjal bhartha (Baingan ka bhartha),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC177,source_mapped
GF-REC-00173,Dry potato (Sookhe aloo),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC178,source_mapped
GF-REC-00174,Beans with coconut (Nariyal aur sem/phali; Beans thoran),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC179,source_mapped
GF-REC-00175,Cauliflower with coconut (Nariyal ke saath phoolgobhi),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC180,source_mapped
GF-REC-00176,Carrot and cabbage with coconut (Nariyal ke saath pattagobhi aur gajar),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC181,source_mapped
GF-REC-00177,Raw turnip with coconut ,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC182,source_mapped
GF-REC-00178,Raw papaya with coconut (Papaya thoran),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC183,source_mapped
GF-REC-00179,Stuffed okra (Bharwa bhindi),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC184,source_mapped
GF-REC-00180,Stuffed round gourd (Bharwa tinde),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC185,source_mapped
GF-REC-00181,Stuffed capsicum (Bharwa shimla mirch),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC186,source_mapped
GF-REC-00182,Stuffed brinjal (Bharwa baingan),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC187,source_mapped
GF-REC-00183,Stuffed tomatoes (Bharwa tamatar),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC189,source_mapped
GF-REC-00184,Pea potato curry (Aloo matar),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC190,source_mapped
GF-REC-00185,Pea paneer curry (Matar paneer),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC191,source_mapped
GF-REC-00186,Pea mushroom curry (Matar mushroom),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC192,source_mapped
GF-REC-00187,Pea curry (Matar ki sabzi),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC193,source_mapped
GF-REC-00188,Pea vadi curry,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC194,source_mapped
GF-REC-00189,Paneer curry,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC195,source_mapped
GF-REC-00190,Lotus stem curry (Kamal kakdi curry),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC196,source_mapped
GF-REC-00191,Gravy for kofta,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC197,source_mapped
GF-REC-00192,Pea kofta curry (Matar kofta curry),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC198,source_mapped
GF-REC-00193,Spinach kofta curry (Palak kofta curry),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC199,source_mapped
GF-REC-00194,Paneer kofta curry,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC200,source_mapped
GF-REC-00195,Lotus stem kofta curry (Kamal kakdi kofta curry),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC201,source_mapped
GF-REC-00196,Raw banana kofta curry (Kela kofta curry),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC202,source_mapped
GF-REC-00197,Cauliflower kofta curry (Phoolgobhi kofta curry),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC203,source_mapped
GF-REC-00198,Cabbage kofta curry (Pattagobhi kofta curry),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC204,source_mapped
GF-REC-00199,Ghiya/Lauki Kofta Curry,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC205,source_mapped
GF-REC-00200,Spinach paneer kofta curry (Palak paneer kofta curry),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC206,source_mapped
GF-REC-00201,Vegetarian egg kofta curry,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC207,source_mapped
GF-REC-00202,Baked vegetables,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC208,source_mapped
GF-REC-00203,Cauliflower musallam (Phoolgobhi musallam),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC209,source_mapped
GF-REC-00204,Baked vegetables with spinach ,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC210,source_mapped
GF-REC-00205,Baked potato with skin ,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC211,source_mapped
GF-REC-00206,Shepherd's pie (vegetarian),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC212,source_mapped
GF-REC-00207,Baked brinjal in tomato sauce,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC213,source_mapped
GF-REC-00208,Dum aloo,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC214,source_mapped
GF-REC-00209,Spinach paneer (Palak paneer),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC215,source_mapped
GF-REC-00210,Methi chaman,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC216,source_mapped
GF-REC-00211,Sarson ka saag,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC217,source_mapped
GF-REC-00212,Jackfruit sabzi (Kathal ki sabzi),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC218,source_mapped
GF-REC-00213,Avial,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC219,source_mapped
GF-REC-00214,Al yakhani,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC220,source_mapped
GF-REC-00215,Shahi paneer,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC221,source_mapped
GF-REC-00216,Paneer in butter sauce,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC222,source_mapped
GF-REC-00217,Methi malai paneer,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC223,source_mapped
GF-REC-00218,Chilli paneer,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC224,source_mapped
GF-REC-00219,Paneer makhana korma,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC225,source_mapped
GF-REC-00220,Kadhai Paneer,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC226,source_mapped
GF-REC-00221,Roghan josh,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC227,source_mapped
GF-REC-00222,Spinach mutton (Palak mutton),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC228,source_mapped
GF-REC-00223,Pea keema curry (Matar keema ki sabzi),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC229,source_mapped
GF-REC-00224,Keema kofta curry,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC230,source_mapped
GF-REC-00225,Kashmiri mutton koftas (Gushtaba),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC231,source_mapped
GF-REC-00226,Mutton yakhni,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC232,source_mapped
GF-REC-00227,Chicken yakhni,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC233,source_mapped
GF-REC-00228,Mutton do piaza,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC234,source_mapped
GF-REC-00229,Mutton chops,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC236,source_mapped
GF-REC-00230,Shammi kebab,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC237,source_mapped
GF-REC-00231,Scotch egg,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC238,source_mapped
GF-REC-00232,Chicken curry,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC240,source_mapped
GF-REC-00233,Tandoori chicken,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC241,source_mapped
GF-REC-00234,Butter chicken,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC242,source_mapped
GF-REC-00235,Chicken kebab,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC243,source_mapped
GF-REC-00236,Chilli chicken,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC244,source_mapped
GF-REC-00237,Fried chicken with tomato sauce (Fried chicken tamatar ki chutney kay saath),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC245,source_mapped
GF-REC-00238,Fish curry (Machli curry),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC246,source_mapped
GF-REC-00239,Fried fish (Indian style) (Tali hui machli),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC247,source_mapped
GF-REC-00240,Fried fish and Chips (English Style) (Tali hui machli aur chips),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC248,source_mapped
GF-REC-00241,Tomato fish,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC249,source_mapped
GF-REC-00242,Baked fish with cheese sauce,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC250,source_mapped
GF-REC-00243,Fish tikka,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC251,source_mapped
GF-REC-00244,Tandoori fish,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC252,source_mapped
GF-REC-00245,"Paneer, apple and pineapple salad",recipe,prepared_recipe,India,Indian,SRC-INDB,ASC253,source_mapped
GF-REC-00246,Russian salad,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC254,source_mapped
GF-REC-00247,Pasta salad,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC255,source_mapped
GF-REC-00248,Deviled egg,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC256,source_mapped
GF-REC-00249,Hawain salad,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC257,source_mapped
GF-REC-00250,Mixed pulse and vegetable salad,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC258,source_mapped
GF-REC-00251,Sprouted moong salad ,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC259,source_mapped
GF-REC-00252,Tossed salad,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC260,source_mapped
GF-REC-00253,Mixed vegetable salad with curd sauce,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC261,source_mapped
GF-REC-00254,Potato salad (Aloo ka salaad),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC262,source_mapped
GF-REC-00255,Waldroff salad,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC263,source_mapped
GF-REC-00256,Coleslaw,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC264,source_mapped
GF-REC-00257,Fruit salad (Phalon ka salaad),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC265,source_mapped
GF-REC-00258,Mayonnaise,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC266,source_mapped
GF-REC-00259,Low calorie quick mayonnaise,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC267,source_mapped
GF-REC-00260,Thousand island dressing,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC268,source_mapped
GF-REC-00261,Tomato onion raita (Tamatar aur pyaaz ka raita),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC269,source_mapped
GF-REC-00262,Peanut raita (Mungfali ka raita),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC270,source_mapped
GF-REC-00263,Sprouted moong raita ,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC271,source_mapped
GF-REC-00264,Bottle gourd raita (Ghiya/Lauki ka raita),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC272,source_mapped
GF-REC-00265,Cucumber raita (Kheere ka raita),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC273,source_mapped
GF-REC-00266,Carrot and spinach raita (Gajar aur palak ka raita),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC274,source_mapped
GF-REC-00267,Mint raita (Pudinay ka raita),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC275,source_mapped
GF-REC-00268,Potato raita (Aloo ka raita),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC276,source_mapped
GF-REC-00269,Boondi raita,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC277,source_mapped
GF-REC-00270,Sweet raita (Meetha raita),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC278,source_mapped
GF-REC-00271,Dahi vadas/Dahi bhalla,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC279,source_mapped
GF-REC-00272,Gunjia,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC280,source_mapped
GF-REC-00273,Saunth/Sonth chutney with tamarind/imli,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC281,source_mapped
GF-REC-00274,Rice kheer (Chawal ki kheer),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC282,source_mapped
GF-REC-00275,Makhana kheer,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC283,source_mapped
GF-REC-00276,Vermicelli kheer (Semiya/Seviyan ki kheer),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC285,source_mapped
GF-REC-00277,Semolina kheer (Suji/Rava kheer),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC286,source_mapped
GF-REC-00278,Paneer kheer,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC287,source_mapped
GF-REC-00279,Cabbage kheer (Pattagobhi ki kheer),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC288,source_mapped
GF-REC-00280,Carrot kheer (Gajar ki kheer),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC289,source_mapped
GF-REC-00281,Cauliflower kheer (Phoolgobhi ki kheer),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC290,source_mapped
GF-REC-00282,Moong dal kheer,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC291,source_mapped
GF-REC-00283,Phirni,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC292,source_mapped
GF-REC-00284,Semolina halwa (Suji ka halwa),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC293,source_mapped
GF-REC-00285,Shahi suji halwa,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC294,source_mapped
GF-REC-00286,Carrot halwa (Gajar ka halwa),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC295,source_mapped
GF-REC-00287,Egg halwa (Ande ka halwa),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC296,source_mapped
