food_id,canonical_name,source_id,source_record_id,usage_status,reason
GF-ING-00285,"Arecanut, fresh",SRC-IFCT2017,H004,usable_source_value,India-first primary source.
GF-ING-00286,Cashew nut,SRC-IFCT2017,H005,usable_source_value,India-first primary source.
GF-ING-00287,"Coconut, kernel, dry",SRC-IFCT2017,H006,usable_source_value,India-first primary source.
GF-ING-00288,"Coconut, kernel, fresh",SRC-IFCT2017,H007,usable_source_value,India-first primary source.
GF-ING-00289,"Garden cress, seeds",SRC-IFCT2017,H008,usable_source_value,India-first primary source.
GF-ING-00290,"Gingelly seeds, black",SRC-IFCT2017,H009,usable_source_value,India-first primary source.
GF-ING-00291,"Gingelly seeds, brown",SRC-IFCT2017,H010,usable_source_value,India-first primary source.
GF-ING-00292,"Gingelly seeds, white",SRC-IFCT2017,H011,usable_source_value,India-first primary source.
GF-ING-00293,Ground nut,SRC-IFCT2017,H012,usable_source_value,India-first primary source.
GF-ING-00294,Mustard seeds,SRC-IFCT2017,H013,usable_source_value,India-first primary source.
GF-ING-00295,Linseeds,SRC-IFCT2017,H014,usable_source_value,India-first primary source.
GF-ING-00296,"Niger seeds, black",SRC-IFCT2017,H015,usable_source_value,India-first primary source.
GF-ING-00297,"Niger seeds, grey",SRC-IFCT2017,H016,usable_source_value,India-first primary source.
GF-ING-00298,Pine seeds,SRC-IFCT2017,H017,usable_source_value,India-first primary source.
GF-ING-00299,Pistachio nuts,SRC-IFCT2017,H018,usable_source_value,India-first primary source.
GF-ING-00300,Safflower seeds,SRC-IFCT2017,H019,usable_source_value,India-first primary source.
GF-ING-00301,Sunflower seeds,SRC-IFCT2017,H020,usable_source_value,India-first primary source.
GF-ING-00302,Walnut,SRC-IFCT2017,H021,usable_source_value,India-first primary source.
GF-ING-00303,"Jaggery, cane",SRC-IFCT2017,I001,usable_source_value,India-first primary source.
GF-ING-00304,"Sugarcane, juice",SRC-IFCT2017,I002,usable_source_value,India-first primary source.
GF-ING-00305,"Button mushroom, fresh",SRC-IFCT2017,J001,usable_source_value,India-first primary source.
GF-ING-00306,"Chicken mushroom, fresh",SRC-IFCT2017,J002,usable_source_value,India-first primary source.
GF-ING-00307,"Shiitake mushroom, fresh",SRC-IFCT2017,J003,usable_source_value,India-first primary source.
GF-ING-00308,"Oyster mushroom, dried",SRC-IFCT2017,J004,usable_source_value,India-first primary source.
GF-ING-00309,Toddy,SRC-IFCT2017,K001,usable_source_value,India-first primary source.
GF-ING-00310,Coconut water,SRC-IFCT2017,K002,usable_source_value,India-first primary source.
GF-ING-00311,"Milk, whole, Buffalo",SRC-IFCT2017,L001,usable_source_value,India-first primary source.
GF-ING-00312,"Milk, whole, Cow",SRC-IFCT2017,L002,usable_source_value,India-first primary source.
GF-ING-00313,Paneer,SRC-IFCT2017,L003,usable_source_value,India-first primary source.
GF-ING-00314,Khoa,SRC-IFCT2017,L004,usable_source_value,India-first primary source.
GF-ING-00315,"Egg, poultry, whole, raw",SRC-IFCT2017,M001,usable_source_value,India-first primary source.
GF-ING-00316,"Egg, poultry, white, raw",SRC-IFCT2017,M002,usable_source_value,India-first primary source.
GF-ING-00317,"Egg, poultry, yolk, raw",SRC-IFCT2017,M003,usable_source_value,India-first primary source.
GF-ING-00318,"Egg, poultry, whole, boiled",SRC-IFCT2017,M004,usable_source_value,India-first primary source.
GF-ING-00319,"Egg, poultry, white, boiled",SRC-IFCT2017,M005,usable_source_value,India-first primary source.
GF-ING-00320,"Egg, poultry, yolk, boiled",SRC-IFCT2017,M006,usable_source_value,India-first primary source.
GF-ING-00321,"Egg, poultry, omlet",SRC-IFCT2017,M007,usable_source_value,India-first primary source.
GF-ING-00322,"Egg, country hen, whole, raw",SRC-IFCT2017,M008,usable_source_value,India-first primary source.
GF-ING-00323,"Egg, country hen, whole, boiled",SRC-IFCT2017,M009,usable_source_value,India-first primary source.
GF-ING-00324,"Egg, country hen, omlet",SRC-IFCT2017,M010,usable_source_value,India-first primary source.
GF-ING-00325,"Egg, duck, whole, boiled",SRC-IFCT2017,M011,usable_source_value,India-first primary source.
GF-ING-00326,"Egg, duck, whole, raw",SRC-IFCT2017,M012,usable_source_value,India-first primary source.
GF-ING-00327,"Egg, duck, whole, omlet",SRC-IFCT2017,M013,usable_source_value,India-first primary source.
GF-ING-00328,"Egg, quial, whole, raw",SRC-IFCT2017,M014,usable_source_value,India-first primary source.
GF-ING-00329,"Egg, quial, whole, boiled",SRC-IFCT2017,M015,usable_source_value,India-first primary source.
GF-ING-00330,"Chicken, poultry, leg, skinless",SRC-IFCT2017,N001,review_before_calorie_use,IFCT energy-to-macro reconciliation flag; preserve source value but do not silently use it as the canonical calorie value.
GF-ING-00331,"Chicken, poultry, thigh, skinless",SRC-IFCT2017,N002,usable_source_value,India-first primary source.
GF-ING-00332,"Chicken, poultry, breast, skinless",SRC-IFCT2017,N003,usable_source_value,India-first primary source.
GF-ING-00333,"Chicken, poultry, wing, skinless",SRC-IFCT2017,N004,usable_source_value,India-first primary source.
GF-ING-00334,"Poultry, chicken, liver",SRC-IFCT2017,N005,usable_source_value,India-first primary source.
GF-ING-00335,"Poultry, chicken, gizzard",SRC-IFCT2017,N006,usable_source_value,India-first primary source.
GF-ING-00336,"Country hen, leg, with skin",SRC-IFCT2017,N007,usable_source_value,India-first primary source.
GF-ING-00337,"Country hen, thigh, with skin",SRC-IFCT2017,N008,usable_source_value,India-first primary source.
GF-ING-00338,"Country hen, breast, with skin",SRC-IFCT2017,N009,usable_source_value,India-first primary source.
GF-ING-00339,"Country hen, wing, with skin",SRC-IFCT2017,N010,usable_source_value,India-first primary source.
GF-ING-00340,"Duck, meat, with skin",SRC-IFCT2017,N011,usable_source_value,India-first primary source.
GF-ING-00341,"Emu, meat, skinless",SRC-IFCT2017,N012,usable_source_value,India-first primary source.
GF-ING-00342,"Guinea fowl, meat, with skin",SRC-IFCT2017,N013,usable_source_value,India-first primary source.
GF-ING-00343,"Pigeon, meat, with skin",SRC-IFCT2017,N014,usable_source_value,India-first primary source.
GF-ING-00344,"Quail, meat, skinless",SRC-IFCT2017,N015,usable_source_value,India-first primary source.
GF-ING-00345,"Turkey, leg, with skin",SRC-IFCT2017,N016,usable_source_value,India-first primary source.
GF-ING-00346,"Turkey, thigh, with skin",SRC-IFCT2017,N017,usable_source_value,India-first primary source.
GF-ING-00347,"Turkey, breast, with skin",SRC-IFCT2017,N018,usable_source_value,India-first primary source.
GF-ING-00348,"Turkey, wing, with skin",SRC-IFCT2017,N019,usable_source_value,India-first primary source.
GF-ING-00349,"Goat, shoulder, meat",SRC-IFCT2017,O001,usable_source_value,India-first primary source.
GF-ING-00350,"Goat, chops",SRC-IFCT2017,O002,usable_source_value,India-first primary source.
GF-ING-00351,"Goat, legs",SRC-IFCT2017,O003,usable_source_value,India-first primary source.
GF-ING-00352,"Goat, brain",SRC-IFCT2017,O004,usable_source_value,India-first primary source.
GF-ING-00353,"Goat, tongue",SRC-IFCT2017,O005,usable_source_value,India-first primary source.
GF-ING-00354,"Goat, lungs",SRC-IFCT2017,O006,usable_source_value,India-first primary source.
GF-ING-00355,"Goat, heart",SRC-IFCT2017,O007,usable_source_value,India-first primary source.
GF-ING-00356,"Goat, liver",SRC-IFCT2017,O008,usable_source_value,India-first primary source.
GF-ING-00357,"Goat, tripe",SRC-IFCT2017,O009,usable_source_value,India-first primary source.
GF-ING-00358,"Goat, spleen",SRC-IFCT2017,O010,usable_source_value,India-first primary source.
GF-ING-00359,"Goat, kidneys",SRC-IFCT2017,O011,usable_source_value,India-first primary source.
GF-ING-00360,"Goat, tube (small intestine)",SRC-IFCT2017,O012,usable_source_value,India-first primary source.
GF-ING-00361,"Goat, testis",SRC-IFCT2017,O013,usable_source_value,India-first primary source.
GF-ING-00362,"Sheep, shoulder",SRC-IFCT2017,O014,usable_source_value,India-first primary source.
GF-ING-00363,"Sheep, chops",SRC-IFCT2017,O015,usable_source_value,India-first primary source.
GF-ING-00364,"Sheep, leg",SRC-IFCT2017,O016,usable_source_value,India-first primary source.
GF-ING-00365,"Sheep, brain",SRC-IFCT2017,O017,usable_source_value,India-first primary source.
GF-ING-00366,"Sheep, tongue",SRC-IFCT2017,O018,usable_source_value,India-first primary source.
GF-ING-00367,"Sheep, lungs",SRC-IFCT2017,O019,usable_source_value,India-first primary source.
GF-ING-00368,"Sheep, heart",SRC-IFCT2017,O020,usable_source_value,India-first primary source.
GF-ING-00369,"Sheep, liver",SRC-IFCT2017,O021,usable_source_value,India-first primary source.
GF-ING-00370,"Sheep, tripe",SRC-IFCT2017,O022,usable_source_value,India-first primary source.
GF-ING-00371,"Sheep, spleen",SRC-IFCT2017,O023,usable_source_value,India-first primary source.
GF-ING-00372,"Sheep, kidneys",SRC-IFCT2017,O024,usable_source_value,India-first primary source.
GF-ING-00373,"Beef, shoulder",SRC-IFCT2017,O025,usable_source_value,India-first primary source.
GF-ING-00374,"Beef, chops",SRC-IFCT2017,O026,usable_source_value,India-first primary source.
GF-ING-00375,"Beef, round (leg)",SRC-IFCT2017,O027,usable_source_value,India-first primary source.
GF-ING-00376,"Beef, brain",SRC-IFCT2017,O028,usable_source_value,India-first primary source.
GF-ING-00377,"Beef, tongue",SRC-IFCT2017,O029,usable_source_value,India-first primary source.
GF-ING-00378,"Beef, lungs",SRC-IFCT2017,O030,usable_source_value,India-first primary source.
GF-ING-00379,"Beef, heart",SRC-IFCT2017,O031,usable_source_value,India-first primary source.
GF-ING-00380,"Beef, liver",SRC-IFCT2017,O032,usable_source_value,India-first primary source.
GF-ING-00381,"Beef, tripe",SRC-IFCT2017,O033,usable_source_value,India-first primary source.
GF-ING-00382,"Beef, spleen",SRC-IFCT2017,O034,usable_source_value,India-first primary source.
GF-ING-00383,"Beef, kidneys",SRC-IFCT2017,O035,usable_source_value,India-first primary source.
GF-ING-00384,"Calf, shoulder",SRC-IFCT2017,O036,usable_source_value,India-first primary source.
GF-ING-00385,"Calf, chops",SRC-IFCT2017,O037,usable_source_value,India-first primary source.
GF-ING-00386,"Calf, round (leg)",SRC-IFCT2017,O038,usable_source_value,India-first primary source.
GF-ING-00387,"Calf, brain",SRC-IFCT2017,O039,usable_source_value,India-first primary source.
GF-ING-00388,"Calf, tongue",SRC-IFCT2017,O040,usable_source_value,India-first primary source.
GF-ING-00389,"Calf, heart",SRC-IFCT2017,O041,usable_source_value,India-first primary source.
GF-ING-00390,"Calf, liver",SRC-IFCT2017,O042,usable_source_value,India-first primary source.
GF-ING-00391,"Calf, spleen",SRC-IFCT2017,O043,usable_source_value,India-first primary source.
GF-ING-00392,"Calf, kidneys",SRC-IFCT2017,O044,usable_source_value,India-first primary source.
GF-ING-00393,"Mithun, shoulder",SRC-IFCT2017,O045,usable_source_value,India-first primary source.
GF-ING-00394,"Mithun, chops",SRC-IFCT2017,O046,usable_source_value,India-first primary source.
GF-ING-00395,"Mithun, round (leg)",SRC-IFCT2017,O047,usable_source_value,India-first primary source.
GF-ING-00396,"Pork, shoulder",SRC-IFCT2017,O048,usable_source_value,India-first primary source.
GF-ING-00397,"Pork, chops",SRC-IFCT2017,O049,usable_source_value,India-first primary source.
GF-ING-00398,"Pork, ham",SRC-IFCT2017,O050,usable_source_value,India-first primary source.
GF-ING-00399,"Pork, lungs",SRC-IFCT2017,O051,usable_source_value,India-first primary source.
GF-ING-00400,"Pork, heart",SRC-IFCT2017,O052,usable_source_value,India-first primary source.
GF-ING-00401,"Pork, liver",SRC-IFCT2017,O053,usable_source_value,India-first primary source.
GF-ING-00402,"Pork, stomach",SRC-IFCT2017,O054,usable_source_value,India-first primary source.
GF-ING-00403,"Pork, spleen",SRC-IFCT2017,O055,usable_source_value,India-first primary source.
GF-ING-00404,"Pork, kidneys",SRC-IFCT2017,O056,usable_source_value,India-first primary source.
GF-ING-00405,"Pork, tube (small intestine)",SRC-IFCT2017,O057,usable_source_value,India-first primary source.
GF-ING-00406,"Hare, shoulder",SRC-IFCT2017,O058,usable_source_value,India-first primary source.
GF-ING-00407,"Hare, chops",SRC-IFCT2017,O059,usable_source_value,India-first primary source.
GF-ING-00408,"Hare, leg",SRC-IFCT2017,O060,usable_source_value,India-first primary source.
GF-ING-00409,"Rabbit, shoulder",SRC-IFCT2017,O061,usable_source_value,India-first primary source.
GF-ING-00410,"Rabbit, chops",SRC-IFCT2017,O062,usable_source_value,India-first primary source.
GF-ING-00411,"Rabbit, leg",SRC-IFCT2017,O063,usable_source_value,India-first primary source.
GF-ING-00412,Allathi,SRC-IFCT2017,P001,usable_source_value,India-first primary source.
GF-ING-00413,Aluva,SRC-IFCT2017,P002,usable_source_value,India-first primary source.
GF-ING-00414,Anchovy,SRC-IFCT2017,P003,usable_source_value,India-first primary source.
GF-ING-00415,Ari fish,SRC-IFCT2017,P004,usable_source_value,India-first primary source.
GF-ING-00416,Betki,SRC-IFCT2017,P005,usable_source_value,India-first primary source.
GF-ING-00417,Black snapper,SRC-IFCT2017,P006,usable_source_value,India-first primary source.
GF-ING-00418,Bombay duck,SRC-IFCT2017,P007,usable_source_value,India-first primary source.
GF-ING-00419,Bommuralu,SRC-IFCT2017,P008,usable_source_value,India-first primary source.
GF-ING-00420,Cat fish,SRC-IFCT2017,P009,usable_source_value,India-first primary source.
GF-ING-00421,Chakla,SRC-IFCT2017,P010,usable_source_value,India-first primary source.
GF-ING-00422,Chappal,SRC-IFCT2017,P011,usable_source_value,India-first primary source.
GF-ING-00423,Chelu,SRC-IFCT2017,P012,usable_source_value,India-first primary source.
GF-ING-00424,Chembali,SRC-IFCT2017,P013,usable_source_value,India-first primary source.
GF-ING-00425,Eri meen,SRC-IFCT2017,P014,usable_source_value,India-first primary source.
GF-ING-00426,Gobro,SRC-IFCT2017,P015,usable_source_value,India-first primary source.
GF-ING-00427,Guitar fish,SRC-IFCT2017,P016,usable_source_value,India-first primary source.
GF-ING-00428,Hilsa,SRC-IFCT2017,P017,usable_source_value,India-first primary source.
GF-ING-00429,Jallal,SRC-IFCT2017,P018,usable_source_value,India-first primary source.
GF-ING-00430,Jathi vela meen,SRC-IFCT2017,P019,usable_source_value,India-first primary source.
GF-ING-00431,Kadal bral,SRC-IFCT2017,P020,usable_source_value,India-first primary source.
GF-ING-00432,Kadali,SRC-IFCT2017,P021,usable_source_value,India-first primary source.
GF-ING-00433,Kalamaara,SRC-IFCT2017,P022,usable_source_value,India-first primary source.
GF-ING-00434,Kalava,SRC-IFCT2017,P023,usable_source_value,India-first primary source.
GF-ING-00435,Kanamayya,SRC-IFCT2017,P024,usable_source_value,India-first primary source.
GF-ING-00436,Kannadi paarai,SRC-IFCT2017,P025,usable_source_value,India-first primary source.
GF-ING-00437,Karimeen,SRC-IFCT2017,P026,usable_source_value,India-first primary source.
GF-ING-00438,Karnagawala,SRC-IFCT2017,P027,usable_source_value,India-first primary source.
GF-ING-00439,Kayrai,SRC-IFCT2017,P028,usable_source_value,India-first primary source.
GF-ING-00440,Kiriyan,SRC-IFCT2017,P029,usable_source_value,India-first primary source.
GF-ING-00441,Kite fish,SRC-IFCT2017,P030,usable_source_value,India-first primary source.
GF-ING-00442,Korka,SRC-IFCT2017,P031,usable_source_value,India-first primary source.
GF-ING-00443,Kulam paarai,SRC-IFCT2017,P032,usable_source_value,India-first primary source.
GF-ING-00444,Maagaa,SRC-IFCT2017,P033,usable_source_value,India-first primary source.
GF-ING-00445,Mackerel,SRC-IFCT2017,P034,usable_source_value,India-first primary source.
GF-ING-00446,Manda clathi,SRC-IFCT2017,P035,usable_source_value,India-first primary source.
GF-ING-00447,Matha,SRC-IFCT2017,P036,usable_source_value,India-first primary source.
GF-ING-00448,Milk fish,SRC-IFCT2017,P037,usable_source_value,India-first primary source.
GF-ING-00449,Moon fish,SRC-IFCT2017,P038,usable_source_value,India-first primary source.
GF-ING-00450,Mullet,SRC-IFCT2017,P039,usable_source_value,India-first primary source.
GF-ING-00451,Mural,SRC-IFCT2017,P040,usable_source_value,India-first primary source.
GF-ING-00452,Myil meen,SRC-IFCT2017,P041,usable_source_value,India-first primary source.
GF-ING-00453,Nalla bontha,SRC-IFCT2017,P042,usable_source_value,India-first primary source.
GF-ING-00454,Narba,SRC-IFCT2017,P043,usable_source_value,India-first primary source.
GF-ING-00455,Paarai,SRC-IFCT2017,P044,usable_source_value,India-first primary source.
GF-ING-00456,Padayappa,SRC-IFCT2017,P045,usable_source_value,India-first primary source.
GF-ING-00457,Pali kora,SRC-IFCT2017,P046,usable_source_value,India-first primary source.
GF-ING-00458,Pambada,SRC-IFCT2017,P047,usable_source_value,India-first primary source.
GF-ING-00459,Pandukopa,SRC-IFCT2017,P048,usable_source_value,India-first primary source.
GF-ING-00460,Parava,SRC-IFCT2017,P049,usable_source_value,India-first primary source.
GF-ING-00461,Parcus,SRC-IFCT2017,P050,usable_source_value,India-first primary source.
GF-ING-00462,Parrot fish,SRC-IFCT2017,P051,usable_source_value,India-first primary source.
GF-ING-00463,Perinkilichai,SRC-IFCT2017,P052,usable_source_value,India-first primary source.
GF-ING-00464,Phopat,SRC-IFCT2017,P053,usable_source_value,India-first primary source.
