food_id,portion_name,portion_value,portion_unit,source_serving_value,source_serving_unit,source_id,source_record_id
GF-REC-00284,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC293
GF-REC-00285,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC294
GF-REC-00286,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC295
GF-REC-00287,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC296
GF-REC-00288,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC297
GF-REC-00289,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC298
GF-REC-00290,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC299
GF-REC-00291,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC300
GF-REC-00292,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC301
GF-REC-00293,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC302
GF-REC-00294,serving,1.0,ice-cream cup,1,ice-cream cup,SRC-INDB,INDB_RECIPE_ASC304
GF-REC-00295,serving,1.0,ice-cream cup,1,ice-cream cup,SRC-INDB,INDB_RECIPE_ASC305
GF-REC-00296,serving,1.0,ice-cream cup,1,ice-cream cup,SRC-INDB,INDB_RECIPE_ASC307
GF-REC-00297,serving,1.0,ice-cream cup,1,ice-cream cup,SRC-INDB,INDB_RECIPE_ASC308
GF-REC-00298,serving,1.0,souffle cup,1,souffle cup,SRC-INDB,INDB_RECIPE_ASC309
GF-REC-00299,serving,1.0,souffle cup,1,souffle cup,SRC-INDB,INDB_RECIPE_ASC310
GF-REC-00300,serving,1.0,souffle cup,1,souffle cup,SRC-INDB,INDB_RECIPE_ASC311
GF-REC-00301,serving,1.0,souffle cup,1,souffle cup,SRC-INDB,INDB_RECIPE_ASC312
GF-REC-00302,serving,1.0,souffle cup,1,souffle cup,SRC-INDB,INDB_RECIPE_ASC313
GF-REC-00303,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC314
GF-REC-00304,serving,1.0,cup,1,cup,SRC-INDB,INDB_RECIPE_ASC315
GF-REC-00305,serving,1.0,cup,1,cup,SRC-INDB,INDB_RECIPE_ASC316
GF-REC-00306,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC317
GF-REC-00307,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC318
GF-REC-00308,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC319
GF-REC-00309,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC320
GF-REC-00310,serving,1.0,kulfi,1,kulfi,SRC-INDB,INDB_RECIPE_ASC321
GF-REC-00311,serving,1.0,large slice,1,large slice,SRC-INDB,INDB_RECIPE_ASC322
GF-REC-00312,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC323
GF-REC-00313,serving,1.0,large slice,1,large slice,SRC-INDB,INDB_RECIPE_ASC324
GF-REC-00314,serving,1.0,large slice,1,large slice,SRC-INDB,INDB_RECIPE_ASC325
GF-REC-00315,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC326
GF-REC-00316,serving,1.0,large slice,1,large slice,SRC-INDB,INDB_RECIPE_ASC327
GF-REC-00317,serving,1.0,large slice,1,large slice,SRC-INDB,INDB_RECIPE_ASC328
GF-REC-00318,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC329
GF-REC-00319,serving,1.0,piece,1,apple,SRC-INDB,INDB_RECIPE_ASC330
GF-REC-00320,serving,1.0,piece,1,apple,SRC-INDB,INDB_RECIPE_ASC331
GF-REC-00321,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC332
GF-REC-00322,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC333
GF-REC-00323,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC334
GF-REC-00324,serving,2.0,burfi,2,burfis,SRC-INDB,INDB_RECIPE_ASC335
GF-REC-00325,serving,2.0,burfi,2,burfis,SRC-INDB,INDB_RECIPE_ASC336
GF-REC-00326,serving,2.0,burfi,2,burfis,SRC-INDB,INDB_RECIPE_ASC337
GF-REC-00327,serving,2.0,burfi,2,burfis,SRC-INDB,INDB_RECIPE_ASC338
GF-REC-00328,serving,3.0,burfi,3,burfis,SRC-INDB,INDB_RECIPE_ASC339
GF-REC-00329,serving,2.0,burfi,2,burfis,SRC-INDB,INDB_RECIPE_ASC340
GF-REC-00330,serving,2.0,ladoo,2,ladoos,SRC-INDB,INDB_RECIPE_ASC341
GF-REC-00331,serving,2.0,ladoo,2,ladoos,SRC-INDB,INDB_RECIPE_ASC342
GF-REC-00332,serving,2.0,ladoo,2,ladoos,SRC-INDB,INDB_RECIPE_ASC343
GF-REC-00333,serving,2.0,ladoo,2,ladoos,SRC-INDB,INDB_RECIPE_ASC344
GF-REC-00334,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC345
GF-REC-00335,serving,1.0,slice,1,slice,SRC-INDB,INDB_RECIPE_ASC346
GF-REC-00336,serving,2.0,gunjia,2,gunjias,SRC-INDB,INDB_RECIPE_ASC347
GF-REC-00337,serving,2.0,gulab jamun,2,gulab jamuns,SRC-INDB,INDB_RECIPE_ASC348
GF-REC-00338,serving,2.0,malqura,2,malquras,SRC-INDB,INDB_RECIPE_ASC349
GF-REC-00339,serving,2.0,tukra,2,tukras,SRC-INDB,INDB_RECIPE_ASC350
GF-REC-00340,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC351
GF-REC-00341,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC352
GF-REC-00342,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC353
GF-REC-00343,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC354
GF-REC-00344,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC355
GF-REC-00345,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC356
GF-REC-00346,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC357
GF-REC-00347,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC358
GF-REC-00348,serving,1.0,plate,4 to 5,pakoras,SRC-INDB,INDB_RECIPE_ASC359
GF-REC-00349,serving,2.0,bonda,2,bondas,SRC-INDB,INDB_RECIPE_ASC360
GF-REC-00350,serving,2.0,samosa,2,samosas,SRC-INDB,INDB_RECIPE_ASC361
GF-REC-00351,serving,2.0,samosa,2,samosas,SRC-INDB,INDB_RECIPE_ASC362
GF-REC-00352,serving,2.0,samosa,2,samosas,SRC-INDB,INDB_RECIPE_ASC363
GF-REC-00353,serving,2.0,kachori,2,kachoris,SRC-INDB,INDB_RECIPE_ASC364
GF-REC-00354,serving,2.0,kachori,2,kachoris,SRC-INDB,INDB_RECIPE_ASC365
GF-REC-00355,serving,2.0,cutlet,2,cutlets,SRC-INDB,INDB_RECIPE_ASC366
GF-REC-00356,serving,2.0,cutlet,2,cutlets,SRC-INDB,INDB_RECIPE_ASC367
GF-REC-00357,serving,2.0,cutlet,2,cutlets,SRC-INDB,INDB_RECIPE_ASC368
GF-REC-00358,serving,2.0,cutlet,2,cutlets,SRC-INDB,INDB_RECIPE_ASC369
GF-REC-00359,serving,2.0,cutlet,2,cutlets,SRC-INDB,INDB_RECIPE_ASC370
GF-REC-00360,serving,2.0,cutlet,2,cutlets,SRC-INDB,INDB_RECIPE_ASC371
GF-REC-00361,serving,2.0,toast,2,toast,SRC-INDB,INDB_RECIPE_ASC372
GF-REC-00362,serving,1.0,burger,1,burger,SRC-INDB,INDB_RECIPE_ASC375
GF-REC-00363,serving,2.0,piece,2,pieces,SRC-INDB,INDB_RECIPE_ASC376
GF-REC-00364,serving,2.0,kabab,2,kababs,SRC-INDB,INDB_RECIPE_ASC377
GF-REC-00365,serving,2.0,vada,2,vadas,SRC-INDB,INDB_RECIPE_ASC378
GF-REC-00366,serving,2.0,vada,2 to 3,vadas,SRC-INDB,INDB_RECIPE_ASC379
GF-REC-00367,serving,2.0,piece,2,pieces,SRC-INDB,INDB_RECIPE_ASC380
GF-REC-00368,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC381
GF-REC-00369,serving,4.0,piece,3 to 4,pieces,SRC-INDB,INDB_RECIPE_ASC382
GF-REC-00370,serving,4.0,spring roll,4,spring rolls,SRC-INDB,INDB_RECIPE_ASC383
GF-REC-00371,serving,1.0,tablespoon,1,tbsp,SRC-INDB,INDB_RECIPE_ASC384
GF-REC-00372,serving,1.0,tablespoon,1,tbsp,SRC-INDB,INDB_RECIPE_ASC385
GF-REC-00373,serving,1.0,tablespoon,1,tbsp,SRC-INDB,INDB_RECIPE_ASC386
GF-REC-00374,serving,1.0,tablespoon,1,tbsp,SRC-INDB,INDB_RECIPE_ASC387
GF-REC-00375,serving,,,,,SRC-INDB,INDB_RECIPE_ASC388
GF-REC-00376,serving,,,,,SRC-INDB,INDB_RECIPE_ASC394
GF-REC-00377,serving,2.0,tart,2,tarts,SRC-INDB,INDB_RECIPE_ASC395
GF-REC-00378,serving,2.0,tart,2,tarts,SRC-INDB,INDB_RECIPE_ASC396
GF-REC-00379,serving,2.0,tart,2,tarts,SRC-INDB,INDB_RECIPE_ASC397
GF-REC-00380,serving,2.0,tart,2,tarts,SRC-INDB,INDB_RECIPE_ASC398
GF-REC-00381,serving,2.0,tart,2,tarts,SRC-INDB,INDB_RECIPE_ASC399
GF-REC-00382,serving,2.0,tart,2,tarts,SRC-INDB,INDB_RECIPE_ASC400
GF-REC-00383,serving,1.0,pie,0.5 to 1,pie,SRC-INDB,INDB_RECIPE_ASC401
GF-REC-00384,serving,1.0,pie,0.5 to 1,pie,SRC-INDB,INDB_RECIPE_ASC402
GF-REC-00385,serving,1.0,slice,1,slice,SRC-INDB,INDB_RECIPE_ASC403
GF-REC-00386,serving,1.0,slice,1,slice,SRC-INDB,INDB_RECIPE_ASC404
GF-REC-00387,serving,1.0,slice,1,slice,SRC-INDB,INDB_RECIPE_ASC405
GF-REC-00388,serving,,,,,SRC-INDB,INDB_RECIPE_ASC406
GF-REC-00389,serving,2.0,puff,2,,SRC-INDB,INDB_RECIPE_ASC407
GF-REC-00390,serving,1.0,éclair,1,eclairs,SRC-INDB,INDB_RECIPE_ASC408
GF-REC-00391,serving,6.0,piece,6,balls,SRC-INDB,INDB_RECIPE_ASC409
GF-REC-00392,serving,,,,,SRC-INDB,INDB_RECIPE_ASC410
GF-REC-00393,serving,1.0,patty,1,patty,SRC-INDB,INDB_RECIPE_ASC411
GF-REC-00394,serving,1.0,patty,1,patty,SRC-INDB,INDB_RECIPE_ASC412
GF-REC-00395,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC413
GF-REC-00396,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC414
GF-REC-00397,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC415
GF-REC-00398,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC416
GF-REC-00399,serving,1.0,piece,1,pieces,SRC-INDB,INDB_RECIPE_ASC417
GF-REC-00400,serving,1.0,piece,1,pieces,SRC-INDB,INDB_RECIPE_ASC418
GF-REC-00401,serving,1.0,piece,1,pieces,SRC-INDB,INDB_RECIPE_ASC419
GF-REC-00402,serving,1.0,piece,1,pieces,SRC-INDB,INDB_RECIPE_ASC420
GF-REC-00403,serving,1.0,piece,1,pieces,SRC-INDB,INDB_RECIPE_ASC421
GF-REC-00404,serving,1.0,slice,1,slice,SRC-INDB,INDB_RECIPE_ASC422
GF-REC-00405,serving,1.0,slice,1,slice,SRC-INDB,INDB_RECIPE_ASC423
GF-REC-00406,serving,1.0,slice,1,slice,SRC-INDB,INDB_RECIPE_ASC424
GF-REC-00407,serving,1.0,slice,1,slice,SRC-INDB,INDB_RECIPE_ASC425
GF-REC-00408,serving,1.0,slice,1,slice,SRC-INDB,INDB_RECIPE_ASC426
GF-REC-00409,serving,1.0,slice,1,slice,SRC-INDB,INDB_RECIPE_ASC427
GF-REC-00410,serving,,,,,SRC-INDB,INDB_RECIPE_ASC428
GF-REC-00411,serving,1.0,swiss roll,1,swiss rolls,SRC-INDB,INDB_RECIPE_ASC429
GF-REC-00412,serving,1.0,pastry,1,pastry,SRC-INDB,INDB_RECIPE_ASC430
GF-REC-00413,serving,1.0,pastry,1,pastry,SRC-INDB,INDB_RECIPE_ASC431
GF-REC-00414,serving,1.0,finger,1,finger,SRC-INDB,INDB_RECIPE_ASC432
GF-REC-00415,serving,1.0,slice,1,slice,SRC-INDB,INDB_RECIPE_ASC433
GF-REC-00416,serving,,,,,SRC-INDB,INDB_RECIPE_ASC434
GF-REC-00417,serving,,,,,SRC-INDB,INDB_RECIPE_ASC436
GF-REC-00418,serving,,,,,SRC-INDB,INDB_RECIPE_ASC437
GF-REC-00419,serving,,,,,SRC-INDB,INDB_RECIPE_ASC438
GF-REC-00420,serving,2.0,cookie,2,cookies,SRC-INDB,INDB_RECIPE_ASC439
GF-REC-00421,serving,2.0,cookie,2,cookies,SRC-INDB,INDB_RECIPE_ASC440
GF-REC-00422,serving,3.0,biscuit,2 to 3,biscuits,SRC-INDB,INDB_RECIPE_ASC441
GF-REC-00423,serving,3.0,biscuit,2 to 3,biscuits,SRC-INDB,INDB_RECIPE_ASC442
GF-REC-00424,serving,3.0,biscuit,2 to 3,biscuits,SRC-INDB,INDB_RECIPE_ASC443
GF-REC-00425,serving,3.0,biscuit,2 to 3,biscuits,SRC-INDB,INDB_RECIPE_ASC444
GF-REC-00426,serving,3.0,biscuit,2 to 3,biscuits,SRC-INDB,INDB_RECIPE_ASC445
GF-REC-00427,serving,2.0,biscuit,2,biscuits,SRC-INDB,INDB_RECIPE_ASC446
GF-REC-00428,serving,3.0,biscuit,2 to 3,biscuits,SRC-INDB,INDB_RECIPE_ASC447
GF-REC-00429,serving,2.0,biscuit,2,biscuits,SRC-INDB,INDB_RECIPE_ASC448
GF-REC-00430,serving,3.0,cookie,3,cookies,SRC-INDB,INDB_RECIPE_ASC449
GF-REC-00431,serving,2.0,biscuit,2,biscuits,SRC-INDB,INDB_RECIPE_ASC450
GF-REC-00432,serving,4.0,biscuit,4,biscuits,SRC-INDB,INDB_RECIPE_ASC451
GF-REC-00433,serving,4.0,biscuit,4,biscuits,SRC-INDB,INDB_RECIPE_ASC452
GF-REC-00434,serving,3.0,biscuit,2 to 3,biscuits,SRC-INDB,INDB_RECIPE_ASC453
GF-REC-00435,serving,3.0,biscuit,2 to 3,biscuits,SRC-INDB,INDB_RECIPE_ASC454
GF-REC-00436,serving,3.0,biscuit,2 to 3,biscuits,SRC-INDB,INDB_RECIPE_ASC455
GF-REC-00437,serving,2.0,muthia,2,muthias,SRC-INDB,INDB_RECIPE_ASC456
GF-REC-00438,serving,2.0,tikki,2,tikkis,SRC-INDB,INDB_RECIPE_ASC457
GF-REC-00439,serving,1.0,plate,10 to 12,pieces,SRC-INDB,INDB_RECIPE_ASC458
GF-REC-00440,serving,3.0,burfi,3,burfis,SRC-INDB,INDB_RECIPE_ASC459
GF-REC-00441,serving,1.0,plate,10 to 12,pieces,SRC-INDB,INDB_RECIPE_ASC460
GF-REC-00442,serving,2.0,cheela,2,cheelas,SRC-INDB,INDB_RECIPE_ASC461
GF-REC-00443,serving,2.0,cheela,2,cheelas,SRC-INDB,INDB_RECIPE_ASC462
GF-REC-00444,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC463
GF-REC-00445,serving,4.0,poori,4,poories,SRC-INDB,INDB_RECIPE_ASC464
GF-REC-00446,serving,2.0,piece,2,pieces,SRC-INDB,INDB_RECIPE_ASC465
GF-REC-00447,serving,2.0,piece,2,pieces,SRC-INDB,INDB_RECIPE_ASC466
GF-REC-00448,serving,2.0,roti,2,roties,SRC-INDB,INDB_RECIPE_ASC467
GF-REC-00449,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC468
GF-REC-00450,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC469
GF-REC-00451,serving,2.0,ladoo,2,ladoos,SRC-INDB,INDB_RECIPE_ASC470
GF-REC-00452,serving,2.0,ladoo,2,ladoos,SRC-INDB,INDB_RECIPE_ASC471
GF-REC-00453,serving,3.0,roti,3,rotis,SRC-INDB,INDB_RECIPE_ASC472
GF-REC-00454,serving,2.0,vada,2,vadas,SRC-INDB,INDB_RECIPE_ASC473
GF-REC-00455,serving,2.0,piece,2,pieces,SRC-INDB,INDB_RECIPE_ASC474
GF-REC-00456,serving,,,,,SRC-INDB,INDB_RECIPE_ASC475
GF-REC-00457,serving,,,,,SRC-INDB,INDB_RECIPE_ASC476
GF-REC-00458,serving,,,,,SRC-INDB,INDB_RECIPE_ASC477
GF-REC-00459,serving,,,,,SRC-INDB,INDB_RECIPE_ASC479
GF-REC-00460,serving,,,,,SRC-INDB,INDB_RECIPE_ASC480
GF-REC-00461,serving,,,,,SRC-INDB,INDB_RECIPE_ASC481
GF-REC-00462,serving,,,,,SRC-INDB,INDB_RECIPE_ASC484
GF-REC-00463,serving,,,,,SRC-INDB,INDB_RECIPE_ASC485
GF-REC-00464,serving,,,,,SRC-INDB,INDB_RECIPE_ASC486
GF-REC-00465,serving,,,,,SRC-INDB,INDB_RECIPE_ASC487
GF-REC-00466,serving,,,,,SRC-INDB,INDB_RECIPE_ASC489
GF-REC-00467,serving,,,,,SRC-INDB,INDB_RECIPE_ASC490
GF-REC-00468,serving,,,,,SRC-INDB,INDB_RECIPE_ASC492
GF-REC-00469,serving,,,,,SRC-INDB,INDB_RECIPE_ASC493
GF-REC-00470,serving,,,,,SRC-INDB,INDB_RECIPE_ASC494
GF-REC-00471,serving,,,,,SRC-INDB,INDB_RECIPE_ASC495
GF-REC-00472,serving,,,,,SRC-INDB,INDB_RECIPE_ASC496
GF-REC-00473,serving,,,,,SRC-INDB,INDB_RECIPE_ASC497
GF-REC-00474,serving,,,,,SRC-INDB,INDB_RECIPE_ASC498
GF-REC-00475,serving,,,,,SRC-INDB,INDB_RECIPE_ASC499
GF-REC-00476,serving,,,,,SRC-INDB,INDB_RECIPE_ASC500
GF-REC-00477,serving,,,,,SRC-INDB,INDB_RECIPE_ASC501
GF-REC-00478,serving,,,,,SRC-INDB,INDB_RECIPE_ASC502
GF-REC-00479,serving,,,,,SRC-INDB,INDB_RECIPE_ASC503
GF-REC-00480,serving,,,,,SRC-INDB,INDB_RECIPE_ASC504
GF-REC-00481,serving,,,,,SRC-INDB,INDB_RECIPE_ASC505
GF-REC-00482,serving,,,,,SRC-INDB,INDB_RECIPE_ASC506
GF-REC-00483,serving,,,,,SRC-INDB,INDB_RECIPE_ASC507
GF-REC-00484,serving,,,,,SRC-INDB,INDB_RECIPE_ASC509
GF-REC-00485,serving,,,,,SRC-INDB,INDB_RECIPE_ASC511
GF-REC-00486,serving,,,,,SRC-INDB,INDB_RECIPE_ASC512
GF-REC-00487,serving,,,,,SRC-INDB,INDB_RECIPE_ASC513
GF-REC-00488,serving,,,,,SRC-INDB,INDB_RECIPE_ASC514
GF-REC-00489,serving,,,,,SRC-INDB,INDB_RECIPE_ASC515
GF-REC-00490,serving,,,,,SRC-INDB,INDB_RECIPE_BFP001
GF-REC-00491,serving,,,,,SRC-INDB,INDB_RECIPE_BFP002
GF-REC-00492,serving,,,,,SRC-INDB,INDB_RECIPE_BFP003
GF-REC-00493,serving,,,,,SRC-INDB,INDB_RECIPE_BFP004
GF-REC-00494,serving,,,,,SRC-INDB,INDB_RECIPE_BFP005
GF-REC-00495,serving,1.0,tea cup,1,tea cup,SRC-INDB,INDB_RECIPE_BFP007
GF-REC-00496,serving,1.0,tea cup,1,tea cup,SRC-INDB,INDB_RECIPE_BFP008
GF-REC-00497,serving,1.0,tea cup,1,tea cup,SRC-INDB,INDB_RECIPE_BFP011
GF-REC-00498,serving,1.0,tall glass,1,tall glass,SRC-INDB,INDB_RECIPE_BFP013
GF-REC-00499,serving,1.0,tall glass,1,tall glass,SRC-INDB,INDB_RECIPE_BFP015
GF-REC-00500,serving,1.0,tall glass,1,tall glass,SRC-INDB,INDB_RECIPE_BFP019
GF-REC-00501,serving,1.0,juice glass,1,juice glass,SRC-INDB,INDB_RECIPE_BFP024
GF-REC-00502,serving,1.0,tall glass,1,tall glass,SRC-INDB,INDB_RECIPE_BFP026
GF-REC-00503,serving,1.0,glass,1,glass,SRC-INDB,INDB_RECIPE_BFP027
GF-REC-00504,serving,1.0,glass,1,glass,SRC-INDB,INDB_RECIPE_BFP029
GF-REC-00505,serving,1.0,glass,1,glass,SRC-INDB,INDB_RECIPE_BFP030
GF-REC-00506,serving,1.0,glass,1,glass,SRC-INDB,INDB_RECIPE_BFP031
GF-REC-00507,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_BFP036
GF-REC-00508,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_BFP039
GF-REC-00509,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_BFP040
GF-REC-00510,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_BFP041
GF-REC-00511,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_BFP042
GF-REC-00512,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_BFP043
GF-REC-00513,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_BFP044
GF-REC-00514,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_BFP045
GF-REC-00515,serving,1.0,cheela,1,cheela,SRC-INDB,INDB_RECIPE_BFP046
GF-REC-00516,serving,1.0,cheela,1,cheela,SRC-INDB,INDB_RECIPE_BFP047
GF-REC-00517,serving,1.0,small bowl,1,small bowl,SRC-INDB,INDB_RECIPE_BFP052
GF-REC-00518,serving,1.0,egg,1,,SRC-INDB,INDB_RECIPE_BFP054
GF-REC-00519,serving,1.0,egg,1,,SRC-INDB,INDB_RECIPE_BFP055
GF-REC-00520,serving,1.0,egg,1,,SRC-INDB,INDB_RECIPE_BFP056
GF-REC-00521,serving,1.0,egg,1,,SRC-INDB,INDB_RECIPE_BFP057
GF-REC-00522,serving,1.0,egg,1,,SRC-INDB,INDB_RECIPE_BFP058
GF-REC-00523,serving,1.0,cup,1,cup,SRC-INDB,INDB_RECIPE_BFP059
GF-REC-00524,serving,1.0,cup,1,cup,SRC-INDB,INDB_RECIPE_BFP060
GF-REC-00525,serving,1.0,cup,1,cup,SRC-INDB,INDB_RECIPE_BFP062
GF-REC-00526,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_BFP065
GF-REC-00527,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_BFP066
GF-REC-00528,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_BFP067
GF-REC-00529,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_BFP072
GF-REC-00530,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_BFP073
GF-REC-00531,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_BFP074
GF-REC-00532,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_BFP075
GF-REC-00533,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_BFP076
GF-REC-00534,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_BFP079
GF-REC-00535,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_BFP080
GF-REC-00536,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_BFP082
GF-REC-00537,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_BFP087
GF-REC-00538,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_BFP088
GF-REC-00539,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_BFP089
GF-REC-00540,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_BFP090
GF-REC-00541,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_BFP091
GF-REC-00542,serving,,,,,SRC-INDB,INDB_RECIPE_BFP095
GF-REC-00543,serving,,,,,SRC-INDB,INDB_RECIPE_BFP096
GF-REC-00544,serving,,,,,SRC-INDB,INDB_RECIPE_BFP097
GF-REC-00545,serving,3.0,parantha,3,,SRC-INDB,INDB_RECIPE_BFP108
GF-REC-00546,serving,3.0,parantha,3,,SRC-INDB,INDB_RECIPE_BFP110
GF-REC-00547,serving,4.5,poori,4 to 5,,SRC-INDB,INDB_RECIPE_BFP114
GF-REC-00548,serving,4.5,poori,4 to 5,,SRC-INDB,INDB_RECIPE_BFP115
GF-REC-00549,serving,4.5,poori,4 to 5,,SRC-INDB,INDB_RECIPE_BFP116
GF-REC-00550,serving,5.0,poori,4 to 5,,SRC-INDB,INDB_RECIPE_BFP117
GF-REC-00551,serving,2.0,kachori,2,,SRC-INDB,INDB_RECIPE_BFP118
GF-REC-00552,serving,1.0,slice,1,,SRC-INDB,INDB_RECIPE_BFP122
GF-REC-00553,serving,3.0,pancake,3,,SRC-INDB,INDB_RECIPE_BFP124
GF-REC-00554,serving,3.0,pancake,3,,SRC-INDB,INDB_RECIPE_BFP125
GF-REC-00555,serving,3.0,pancake,3,,SRC-INDB,INDB_RECIPE_BFP127
GF-REC-00556,serving,1.0,plate,1,full plate,SRC-INDB,INDB_RECIPE_BFP132
GF-REC-00557,serving,1.0,plate,1,full plate,SRC-INDB,INDB_RECIPE_BFP133
GF-REC-00558,serving,1.0,plate,1,full plate,SRC-INDB,INDB_RECIPE_BFP134
GF-REC-00559,serving,1.0,plate,1,full plate,SRC-INDB,INDB_RECIPE_BFP136
GF-REC-00560,serving,1.0,plate,1,full plate,SRC-INDB,INDB_RECIPE_BFP137
GF-REC-00561,serving,1.0,plate,1,full plate,SRC-INDB,INDB_RECIPE_BFP138
GF-REC-00562,serving,1.0,plate,1,full plate,SRC-INDB,INDB_RECIPE_BFP141
GF-REC-00563,serving,1.0,plate,1,full plate,SRC-INDB,INDB_RECIPE_BFP142
GF-REC-00564,serving,1.0,plate,1,full plate,SRC-INDB,INDB_RECIPE_BFP143
GF-REC-00565,serving,1.0,small bowl,1,small bowl,SRC-INDB,INDB_RECIPE_BFP144
GF-REC-00566,serving,3.0,idli,3,small,SRC-INDB,INDB_RECIPE_BFP147
GF-REC-00567,serving,2.0,dosa,2,,SRC-INDB,INDB_RECIPE_BFP148
GF-REC-00568,serving,1.0,dosa,1,dosa,SRC-INDB,INDB_RECIPE_BFP150
GF-REC-00569,serving,1.0,dosa,1,dosa,SRC-INDB,INDB_RECIPE_BFP151
GF-REC-00570,serving,2.0,uttapam,2,,SRC-INDB,INDB_RECIPE_BFP152
GF-REC-00571,serving,3.0,appam,3,appams,SRC-INDB,INDB_RECIPE_BFP153
GF-REC-00572,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_BFP154
GF-REC-00573,serving,1.0,shallow dish,1,shallow dish,SRC-INDB,INDB_RECIPE_BFP155
GF-REC-00574,serving,1.0,small casserole dish,1,small casserole dish,SRC-INDB,INDB_RECIPE_BFP157
GF-REC-00575,serving,1.0,shallow dish,1,shallow dish,SRC-INDB,INDB_RECIPE_BFP158
GF-REC-00576,serving,1.0,shallow dish,1,shallow dish,SRC-INDB,INDB_RECIPE_BFP159
